SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls,saleYear,saleMonth,saleDay,saleDayOfWeek,saleDayOfYear
1161102,68000,1020505,4702,121,3,2006,2478,Medium,544J,544,J,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Manual,,,,,,,,,,,,,Standard,Conventional,2009,1,29,3,29
1159302,15500,1032301,1907,121,3,1000,6372,Low,690ELC,690,E,,LC,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Idaho,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,1,29,3,29
1159862,17000,1060788,4675,121,3,1995,10088,Medium,490E,490,E,,,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Iowa,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,1,29,3,29
1154975,63000,1061045,18174,121,3,2004,3660,Medium,EC360BLC,EC360,B,,LC,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Kentucky,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,1,29,3,29
1159151,21000,1020446,1907,121,3,1995,0,,690ELC,690,E,,LC,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",California,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,1,29,3,29
1184787,86000,1042484,3886,121,3,1997,0,,988F,988,F,,,Large,Wheel Loader - 350.0 to 500.0 Horsepower,Arizona,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,1,29,3,29
1156186,13000,836700,3409,121,3,2005,861,Medium,226B,226,B,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,North Carolina,SSL,Skid Steer Loaders,,EROPS,Yes,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,,2009,2,5,3,36
1153877,18000,1066706,4806,121,3,1998,6672,Medium,750C,750,C,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",North Carolina,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,2,5,3,36
1154174,16000,1000735,4700,121,3,1996,1077,Low,544G,544,G,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,WL,Wheel Loader,,EROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional,2009,2,5,3,36
1185322,82000,999569,137,121,3,2003,8343,High,D155AX-5,D155,AX,-5,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Arizona,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,Landfill,None or Unspecified,,,2009,2,5,3,36
1162312,11500,1002508,4763,121,3,1996,10084,Medium,650G,650,G,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,2,5,3,36
1172138,14000,886380,3417,121,3,2005,1142,Medium,236B,236,B,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,North Carolina,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,,2009,2,5,3,36
1154073,9000,998939,4763,121,3,1000,11953,Medium,650G,650,G,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,2,5,3,36
1149393,8500,1065927,4805,121,3,1000,0,,750B,750,B,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",North Carolina,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,2,5,3,36
1151677,12250,1007288,4734,121,3,1000,13286,Medium,624E,624,E,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,2,5,3,36
1145252,27000,1007252,1871,121,3,1996,13568,Medium,544GTC,544,G,,TC,,Wheel Loader - 120.0 to 135.0 Horsepower,North Carolina,WL,Wheel Loader,,EROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,2,5,3,36
1171620,39000,1010949,4789,121,3,2001,6331,Medium,700H,700,H,,,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",North Carolina,TTT,Track Type Tractors,,EROPS w AC,,,,,,,,,,,Standard,,,,,,,,,,,,,,,,,No,2 Pedal,,,2009,2,5,3,36
1149820,19500,1069674,4641,121,3,1000,2271,Low,410E,410,E,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,North Carolina,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2,5,3,36
1141003,50000,968213,13832,121,3,2005,1725,Medium,D5GXL,D5,G,,XL,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Idaho,TTT,Track Type Tractors,,EROPS w AC,,,,,Hydrostatic,,,,,,4 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,2,5,3,36
1163327,22000,1024434,4606,121,3,1999,5748,Medium,310SE,310,SE,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Delaware,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2,5,3,36
1163358,45000,1057784,1901,121,3,1997,9401,Medium,670CH,670,C,,H,,Motorgrader - 130.0 to 145.0 Horsepower,Florida,MG,Motor Graders,All Wheel Drive,EROPS w AC,,,,,Powershift,,None or Unspecified,14',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,,2009,2,5,3,36
1156780,38000,1038351,4841,121,3,1995,1254,Low,850C,850,C,,,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",North Carolina,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,2,9,0,40
1183971,40000,1014621,16679,121,3,2006,2865,Medium,WA250-5,WA250,,-5,,,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,2,16,0,47
1168195,64000,327690,3845,121,3,2000,8647,Medium,962G,962,G,,,Medium,Wheel Loader - 200.0 to 225.0 Horsepower,Arizona,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Command Control,2009,2,17,1,48
1171305,9500,1026785,10473,121,3,2004,2580,Medium,EC35,EC35,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,2,19,3,50
1158779,58000,1014582,1932,121,3,2000,9845,High,770CH,770,C,,H,,Motorgrader - 145.0 to 170.0 Horsepower,Missouri,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,None or Unspecified,14',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,,2009,2,19,3,50
1159042,91000,1024028,18152,121,3,2007,360,Low,EC210CL,EC210,C,,L,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,2,19,3,50
1152654,50000,1065157,1931,121,3,1997,10060,Medium,770BH,770,B,,H,,Motorgrader - 145.0 to 170.0 Horsepower,Oklahoma,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,"14""",,,,,,,,,,,,,,,,2009,2,19,3,50
1152633,13000,1069369,3546,121,3,1995,11279,High,426B,426,B,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,North Carolina,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2,19,3,50
1153016,28500,1044135,18236,121,3,2006,1184,Low,L25B,L25,B,,,Compact,Wheel Loader - 60.0 to 80.0 Horsepower,Ohio,WL,Wheel Loader,,EROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Hydraulic,,,,,,,,,,,,,Standard,Conventional,2009,2,19,3,50
1154802,10000,1028146,8591,121,3,1000,0,,A62,A62,,,,,Wheel Loader - Unidentified,Texas,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,2,19,3,50
1140434,26500,1053442,4642,121,3,2001,5130,Medium,410G,410,G,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Standard,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2,19,3,50
1162252,45000,1016285,18139,121,3,2006,966,Low,EC160BLC,EC160,B,,LC,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",South Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,28 inch,"9' 10""",None or Unspecified,None or Unspecified,Double,,,,,,2009,2,19,3,50
1140051,34000,980479,6908,121,3,2004,1843,Low,CX130,CX130,,,,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Washington,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,,2009,2,19,3,50
1149290,8000,1056183,10473,121,3,2004,2529,Medium,EC35,EC35,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,2,19,3,50
1141041,71000,1066362,18171,121,3,2006,3183,Medium,EC330BLC,EC330,B,,LC,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,32 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,2,19,3,50
1162758,7000,1060759,7999,121,3,2000,457,Low,240,240,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Louisiana,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2009,2,19,3,50
1170239,13000,1006174,4604,121,3,1998,6281,Medium,310E,310,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2,19,3,50
1156393,11000,1029683,8215,121,3,1978,0,,570,570,,,,,Skid Steer Loader - 976.0 to 1251.0 Lb Operating Capacity,South Carolina,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2009,2,19,3,50
1183725,77000,532209,1627,121,3,2006,1807,Medium,D6NXL,D6,N,,XL,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Alabama,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,4 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,VPAT,Finger Tip,,,2009,2,19,3,50
1149973,60000,1063378,22805,121,3,2006,1099,Low,EC210BLC,EC210,B,,LC,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,2,19,3,50
1165116,9500,1043318,4603,121,3,1000,5140,Medium,310D,310,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2,19,3,50
1144038,8000,1061278,10473,121,3,2004,2201,Medium,EC35,EC35,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,2,19,3,50
1162531,20500,1011784,4774,121,3,1000,1823,Low,670A,670,A,,,,Motorgrader - 45.0 to 130.0 Horsepower,Mississippi,MG,Motor Graders,No,OROPS,,,,,Powershift,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,"13""",,,,,,,,,,,,,,,,2009,2,19,3,50
1139528,50000,1026282,4806,121,3,1998,7345,Medium,750C,750,C,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Oklahoma,TTT,Track Type Tractors,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,2,19,3,50
1145108,41000,109835,23162,121,3,2003,4692,High,312CL,312,C,,L,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 6""",Hydraulic,Yes,Double,,,,,,2009,2,19,3,50
1144682,27000,184084,3552,121,3,2002,6823,High,430D,430,D,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,Yes,Reversible,Yes,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2,19,3,50
1151575,30000,403257,1096,121,3,2004,1265,Low,308CCR,308,C,,CR,Small,"Hydraulic Excavator, Track - 8.0 to 11.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Triple,,,,,,2009,2,20,4,51
1141320,40000,999253,3877,121,3,1000,0,,980C,980,C,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,2,23,0,54
1142736,35000,737490,3877,121,3,1000,2841,Low,980C,980,C,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,2,23,0,54
1141166,56000,1063647,5889,121,3,2003,6184,Medium,L70E,L70,E,,,,Wheel Loader - 120.0 to 135.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional,2009,2,23,0,54
1144835,58700,1050542,385,121,3,2006,3835,High,PC200LC7,PC200,,LC,7,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,2,26,3,57
1139629,25500,1050171,3192,121,3,2004,3182,Medium,590SUPER M,590,SUPER M,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,5,3,64
1158057,26000,130454,1355,121,3,1995,16079,Medium,350L,350,,,L,Large / Medium,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Triple,,,,,,2009,3,5,3,64
1164371,17000,1040599,10202,121,3,1997,7913,Medium,LW130,LW130,,,,,Wheel Loader - 120.0 to 135.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,3,5,3,64
1142448,57000,1066404,15282,121,3,2006,3101,Medium,ZX230LC,ZX230,,,LC,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,5,3,64
1141848,29000,1063764,222,121,3,2006,2138,Medium,D41P-6,D41,P,-6,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,2009,3,5,3,64
1156327,12500,1043673,18606,121,3,2006,1855,High,CTL80,CTL80,,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Wisconsin,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,,2009,3,5,3,64
1140753,25000,1029326,2324,121,3,2000,9132,Medium,WA250-3PT,WA250,,-3PT,,,Wheel Loader - 120.0 to 135.0 Horsepower,Virginia,WL,Wheel Loader,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Manual,,,,,,,,,,,,,Standard,Conventional,2009,3,5,3,64
1139909,22500,1056893,3538,121,3,2000,3537,Medium,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,North Carolina,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,Yes,Reversible,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,5,3,64
1146414,40000,1062659,13854,121,3,1000,15569,Medium,D6HII,D6,H,II,,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Georgia,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,Differential Steer,,,2009,3,5,3,64
1140698,43000,152082,1376,121,3,1996,12759,Medium,375L,375,,,L,Large / Medium,"Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,5,3,64
1165567,12000,1023603,9580,121,3,2005,1031,Medium,T190,T190,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Maine,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,,2009,3,5,3,64
1146207,10500,1032544,10473,121,3,2004,0,,EC35,EC35,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,5,3,64
1140666,15000,191366,3567,121,3,1000,11408,Medium,446B,446,B,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,EROPS,Yes,None or Unspecified,No,Standard,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,5,3,64
1165939,17500,329897,2758,121,3,1997,7349,Medium,D5CIII,D5,C,III,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,2009,3,5,3,64
1159696,100000,1030224,18223,121,3,2007,2426,High,G940,G940,,,,,Motorgrader - 170.0 to 200.0 Horsepower,South Dakota,MG,Motor Graders,All Wheel Drive,EROPS w AC,,,,,Powershift,,None or Unspecified,14',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,"14""",,,,,,,,,,,,,,,,2009,3,5,3,64
1166082,42000,1021487,23752,121,3,2003,7511,High,PC300LC7L,PC300,LC,7,L,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 6""",None or Unspecified,None or Unspecified,Double,,,,,,2009,3,5,3,64
1142608,97000,1039576,16591,121,3,2004,3945,Medium,PC400LC7,PC400,,LC,7,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",California,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,"11' 0""",None or Unspecified,None or Unspecified,Double,,,,,,2009,3,5,3,64
1145253,36000,1001402,18131,121,3,2006,0,,EC140BLC,EC140,B,,LC,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,28 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,5,3,64
1153752,22500,1026848,16743,121,3,2003,1715,Low,WB140-2N,WB140,,-2N,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Utah,BL,Backhoe Loaders,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,5,3,64
1171162,24500,969683,3538,121,3,2000,195,Low,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Idaho,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,Street,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,5,3,64
1164234,48000,1040738,14332,121,3,2005,2433,Medium,444J,444,J,,,,Wheel Loader - 110.0 to 120.0 Horsepower,Arizona,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,3,5,3,64
1141814,13500,1029464,113,121,3,1000,850,Low,KSS110ZII,KSS110,Z,II,,Large,Wheel Loader - 350.0 to 500.0 Horsepower,Georgia,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,3,5,3,64
1142836,46000,1027815,385,121,3,2004,3171,Medium,PC200LC7,PC200,,LC,7,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Utah,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,,2009,3,5,3,64
1158650,31000,1016331,266,121,3,2004,6797,High,D65PX-15,D65,PX,-15,,Large,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,3,5,3,64
1163288,60000,1046507,18206,121,3,2004,0,,G720B,G720,B,,,,Motorgrader - 200.0 + Horsepower,South Dakota,MG,Motor Graders,No,EROPS w AC,,,,,None or Unspecified,,Yes,14',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,"14""",,,,,,,,,,,,,,,,2009,3,5,3,64
